userName,score,at,content
Pengguna Google,2,2025-03-20 06:34:23,"pengiriman lama , sudah 2x kurir menginformasikan saya tidak dirumah padahal kurir tidak prnah datang , saya selalu dirumah menunggu paketan saya , kerjaan saya jadi terganggu karena paket tidak kunjung datang pdhal alamat sudah betul , mengajukan komplen harus nunggu hari jumat padhal kurir harusnya sejak selasa sudah kirim paket ke alamat saya"
Pengguna Google,4,2025-03-20 06:20:59,"kasih 4 dulu,karna Gopay later nya kok tiba-tiba di blokir,pdhl pembayaran belum pernah telat sama sekali,heran!!!"
Pengguna Google,2,2025-03-20 06:18:15,perlu ditingkatkan lagi agar performa tambah bagus
Pengguna Google,4,2025-03-20 05:35:21,kebanyakan tidak bisa cod dan terkesan mengadu domba antara seller dengan Buyer
Pengguna Google,1,2025-03-20 05:05:45,"Apk gajelas, beda bgt sm shopee barang yg udh dibeli kalau virtual account itu udh jd milik kita, bukan tbtb dibatalin sistem gitu ajaa, apa apa dibatalin sistem, tolong banget deh ini ga sekali dua kali, mana promo ongkir selalu gajelas beda pokoknya sm apk lainnya"
Pengguna Google,1,2025-03-20 04:12:12,pengiriman nya lelet parah. nyesel gua beli di tokopedia
Pengguna Google,3,2025-03-20 04:05:26,tolong batal otomatis jangan sampai 7 hari max 3 hari bnyk toko yg slow respon giliran cancel no respon
Pengguna Google,1,2025-03-20 03:51:25,"kecewa gk bisa komplain,saya baru isi dana tapi di potong sama tokopedia sebesar 850ribu"
Pengguna Google,1,2025-03-20 02:47:39,Saya tidak dapat melihat chat balasan seller
Pengguna Google,2,2025-03-20 02:27:52,Bisa dibantu untuk upload video unboxing tidak bisa
Pengguna Google,5,2025-03-20 02:25:59,bravo for. Tokoped..
Pengguna Google,5,2025-03-20 02:21:09,senang deh.... belanja ditoko pedia sangat gampang..... tapi sayang gratis ongkir gak ada masih kalah jauh sama shopee banyak pilihan pengirimanya
Pengguna Google,1,2025-03-20 02:06:35,"1 sampai uang kembali. Saya bayar pakai debit card, proses bilang transaksi gagal tapi uang sudah kepotong dan transaksi berhasil dari pihak kartunya. Tanya tokopedia care tidak ada respond mungkin karena sudah malam, walau kata orang on 24/7. Moga uang balik"
Pengguna Google,1,2025-03-20 02:01:17,"Saya kehilangan barang dari bulan februari sampai saat ini maret 2025, dana refund blm dikembalikan ke saldo. Pas saya lihat di ulasan, sama di youtube ternyata banyak jga yg uang saldo tidak kembali & nilainya Juga lumayan gede Tokopedia Ternyata pengambil saldo para pengguna. gak amanah sama sekali kasian para pengguna yg lain kalok saldo gk kembali mikir dikit deh gk usah banyak"""
Pengguna Google,1,2025-03-20 01:43:45,uang di dana kesedot otomatis oleh Tokopedia sejumlah 791.000 padahal tidak menggunakan Tokopedia tolong kebijaksanaan nya dari tokopedia soalnya uang buat lebaran itu jg boleh dapet minjem
Pengguna Google,5,2025-03-20 01:32:17,siap terus belanja melalui tokped
Pengguna Google,5,2025-03-20 01:31:30,apk andalan🔥mantap banyak vouchernya
Pengguna Google,3,2025-03-20 01:26:22,"kecewa sih pas download lagi jadi gaada voucher diskon sama sekali, bahkan voucher free ongkir pun nggak ada. Dulu sih lumayan dapet voucher setengah harga, sekarang kenapa jadi nggak ada voucher yang menarik deh min?. bahkan pilihan ekspedisi cuma 2, gaada yg dapet freeong."
Pengguna Google,5,2025-03-20 01:08:24,"mantep, banyak promo"
Pengguna Google,1,2025-03-20 00:59:48,hati2 data anda tidak aman dengan install aplikasi ini. buka toko disini juga berbahaya uang dan semua data dapat hilang tiba2
Pengguna Google,1,2025-03-20 00:43:44,"kena scam gua anjirrr, bilangnya gratis ongkir pas di pesen tau nya kaga ada gratis ongkirnya. kalo ga mau ngasih gratis ongkir ga usah repot2 di cantumin gratis ongkir bos Q. Masa harga 193.450 di potong 9.608 + 9.127 + 11.500 totalnya malah jadi 174.715, aneh kaga bisa ngitung kan harusnya 163.215, aneh aneh bisa kaya gitu"
Pengguna Google,1,2025-03-20 00:28:47,aplikasi nya sih bagus cuman ada oknum penjual yang gak jelas ini saldo saya masih gak jelas padahal saya juga ada kebutuhan ini bagaimana mana solusinya tokped penjual nya gak ada respon sama sekali tokped nya juga gak ada solusi nya
Pengguna Google,1,2025-03-20 00:26:53,"expedisi yg di rekomendasikan oleh tokopedia pelayanannya sangat buruk, mending UNINSTAL aja lah buang buang waktu.!"
Pengguna Google,5,2025-03-20 00:16:36,Belanja online makin gampang dan murah ....
Pengguna Google,5,2025-03-20 00:16:30,sangat mudah dan cepat melalui ceria
Pengguna Google,5,2025-03-20 00:01:43,i love you soooo much 😘😘😘 toped 😁
Pengguna Google,2,2025-03-19 23:57:45,Si cepat ko pengiriman paket datang nya lambat ga sesuai namanya si cepat pengiriman lambat
Pengguna Google,1,2025-03-19 23:49:16,Voucher diskon ga bisa kepake malah error terus voucher nya ilang
Pengguna Google,5,2025-03-19 23:16:59,lumayan memuaskan dipesanan pertama langsung dapet bonus 35rb
Pengguna Google,1,2025-03-19 23:13:58,"Belum Ada promo nih,Apaan ini semua voucer saya tdk.bisa digunakan ,tiba2 gak.bisa belanja pake vocer"
Pengguna Google,1,2025-03-19 23:06:37,NOTIFIKASI PROMO GA BERHENTI TIAP HARI..TAPI BEGITU DI BELI DI BATALKAN SISTEM..PENARIKAN DANA SELALU DI HOLD BIARPUN SEMUA SUDAH VALID DATA NYA. APA SENGAJA?? KALAU PAILID JADI MUSEUM FOTO DATA2 PENGGUNANYA
Pengguna Google,5,2025-03-19 22:37:38,good semakin banyak pilihan dan meningkat terus
Pengguna Google,4,2025-03-19 22:30:40,tolong sediakan opsi split payment seperti sebelumnya (karena itu sangat membantu)
Pengguna Google,1,2025-03-19 22:22:48,"apk tidak bisa beri ulasan barang yg sdh diterima, dan saya pake device REDMI K50 ULTRA, saat loading tulisan download lagi diproses, itu terus berulang-ulang, dan berujung tulisan Ada gangguan di rumah TOPED, sampai saya hapus data hapus apk dan install ulang.. masih sama juga kasus nya apk nge bug"
Pengguna Google,5,2025-03-19 22:04:54,aku nyaman banget di tokped keren ongkir gratis dan bonus banyak
Pengguna Google,5,2025-03-19 21:59:59,kurang gratis ongkir aja
Pengguna Google,4,2025-03-19 21:43:50,menurutku ditokopedia banyak sekali barang yang tidak dijual di aplikasi online shop lainnya seperti brithday t-shirt jkt48 yang ori
Pengguna Google,2,2025-03-19 21:40:54,"CS Live nya bales lama,bisa sampe 6 jam lebih baru bales.lama pelayanan nya"
Pengguna Google,1,2025-03-19 21:22:19,"Promo diskonnya kaga jelas, mau di beli katanya kaga bisa beli dgn promo tapi tulisannya lagi promo kan tolol"
Pengguna Google,1,2025-03-19 21:05:27,"customer servis nya buruk, tidakada respon"
Pengguna Google,3,2025-03-19 21:01:30,sebaiknya berguru pada shopee. masa beli produk digital bisa dikirim lewat email atau wa kok masih ada pengiriman melalui jasa kirim yang isinya amplop kosong tanpa isi apapun. sehingga harus keluar uang buat ongkir.
Pengguna Google,1,2025-03-19 21:00:17,"ini paket saya gimna infonya, punya tim tokopedia care, tapi gak ada guna nya, paket saya sudah 2minggu gak ada info"
Pengguna Google,1,2025-03-19 20:34:31,"PERCUMA LU ADA PENGIRIMAN INSTANT !! UDAH SEHARIAN PENCARIAN DRIVER LAMA, SEKALINYA DAPAT DI CANCEL. GAJELAS LU!! Mending lu hapus aja tuh INSTANT NYA!! BUANG² DUIT DOANG, MALES GW BELANJA LAGI PAKE INSTANT!! KAPOKKK !!"
Pengguna Google,1,2025-03-19 20:17:06,mau lebaran paylater ga bisa di gunakan hixz bayar ga pernah telat haddeh hadeeh
Pengguna Google,1,2025-03-19 20:12:13,gk bisa tarik saldo ... coba benerin
Pengguna Google,1,2025-03-19 19:58:52,"pelayananya buruk,cs tidak respon sama sekali"
Pengguna Google,1,2025-03-19 19:47:31,"proses di seller 10 hari,ga bisa dibatalkan,parah"
Pengguna Google,5,2025-03-19 19:37:32,Tokopedia memang oke
Pengguna Google,5,2025-03-19 19:25:13,"murah banyak promo dan diskon, harga jelas, sy hanya belanja di Tokopedia, tidak di toko lain"
Pengguna Google,1,2025-03-19 19:11:28,banyak di batalkan sistem
Pengguna Google,1,2025-03-19 18:49:37,tokopedia iklannya boti anjiirrrr.
Pengguna Google,2,2025-03-19 18:43:14,"cobak bikin ongkir yg ngotak dikit dong , pantesan kalah sama aplikasi orange harga hampir sebanding sama ongkir tolong di revisi lagi yg sewajarnya aja lah"
Pengguna Google,5,2025-03-19 18:22:17,masukan buat update apk kedepannya .Tolong Detail jasa kurir diperjelas. karna kadang hanya tulisan standart atau reguler tanpa tau kurir apa.
Pengguna Google,4,2025-03-19 18:12:26,waaaaaaaaaw mantaaap
Pengguna Google,1,2025-03-19 18:07:00,ealahhh paket ngestuck di tangerang hari lebih😭
Pengguna Google,5,2025-03-19 18:01:18,"Aplikasi mantap belanja lebih mudah dengan harga yg terjangkau, sangat membantu bagi kami yg males keluar rumah .bravo Tokopedia semoga makin sukses."
Pengguna Google,2,2025-03-19 17:54:15,"barang-barang yang aku beli disini bagus sih but not very best not bad lah ya tapiii nih soal pengiriman atau kurir nyaa sangat tidak ramah wajah mimik mereka selalu acuh jadi ganyaman buat belanja lagi, training lagi dong yang bener kurirnya"
Pengguna Google,1,2025-03-19 17:52:21,"Tidak ada solusi barang penipuan. Konsisten kasih bintang 1 sebelum ada solusi, udh ke tokped care respon ga ada solusi... lapak nipu masih aja di biarin, konsumen jadi korban ga ada solusi👎👎"
Pengguna Google,1,2025-03-19 17:46:01,"Hari ini saya sebagai pelanggan setia kecewa dngan Tokopedia. pelayanan buruk, barang sering ghoib. Sudah estimasi tdk tiba. Emng Tokopedia sering bermasalah dripda aplikasi oren!"
Pengguna Google,1,2025-03-19 17:40:57,sangat tidak puasa atas pelayanan nya bila ada kendala . saya kena tipu oleh toko pedia sebesar 450.000 . tanpa ada pesanan tiba tiba ada pembayaran oleh toko pedia
Pengguna Google,5,2025-03-19 17:40:44,"sudah solved, saya bujuk pembelinya supaya mau menghubungi CS"
Pengguna Google,1,2025-03-19 17:37:52,"toko ini yg paling lemot , dari seler sama pengirimannya diantara toko online lain , cuma tokopedia yg paling lemot.."
Pengguna Google,1,2025-03-19 17:25:07,Saya rubah bintang lima. kolom diskusi pada produk tidak bisa tolong diperbaiki .
Pengguna Google,5,2025-03-19 17:24:14,Alhamdulillah bnyak bnget fungsi manfaat n kmudhan2 yg lainnya
Pengguna Google,1,2025-03-19 16:41:43,"Tokopedia sekarang jelek banget. Fitur tokopedia Care tidak membantu masalah sama sekali chat saya tidak dibalasa dari tokopedia care hanya di read, tidak ada alamat email resmi untuk mengadukan masalah, Mohon perbaikannya."
Pengguna Google,1,2025-03-19 16:40:23,"4x transaksi, 3x dibatalkan sistem, tapi pembayarannya berhasil semua dan di alihkan ke dompet. kalo dibatalkan sistem, sekalian lah batalkan pembayarannya jg, jgn duitnya ketarik baru dibatalkan sistem. shopee lancar jaya gada pembatalan sistem"
Pengguna Google,1,2025-03-19 16:26:09,"pengiriman lama banget sudah 7 hari lebih masih belum diantar oleh kurir, sangat jauh berbeda dengan estimasi tiba nya"
Pengguna Google,4,2025-03-19 16:12:28,Perbagus Lagi Developer
Pengguna Google,3,2025-03-19 16:07:43,"sy tdk bisa lihat ulasan para pembeli, ntah kenapa? mls belinya,update sdh."
Pengguna Google,5,2025-03-19 15:57:24,Power full pokoknya..
Pengguna Google,5,2025-03-19 15:51:48,tolo pedia belanja sngt muda dan amanah
Pengguna Google,1,2025-03-19 15:47:57,"fitur gratis ongkir sekarang durasi lama pengiriman jd lama!!! dulu ""pesan sekarang besok sampai"" , sekarang ""pesan sekarang 3-4 hari kemudian sampai"" . aplikasinya berat, lemot, reload mulu kl balik dr item yg di cari"
Pengguna Google,1,2025-03-19 15:45:39,"payah dah sekarang ada biaya layanan dan biaya jasa aplikasi pas bayar semuanya full terpotong di virtual account.lah giliran dilakukan pembatalan yg ke refund total biaya belanja aja padahal yg di potong total tagihan,biaya layanan ga balik.parah dah pake Tokopedia br tau saya sistem refund bgt.1000 kali 10 org cancel aja udh lumayan.udh cs slow respon"
Pengguna Google,1,2025-03-19 15:44:49,Ni app ngiklan mulu ganggu
Pengguna Google,1,2025-03-19 15:34:36,PARAH.. SEENAKNYA AJA MAIN MODERASI TANPA ALASAN JELAS
Pengguna Google,5,2025-03-19 15:28:20,sangat memuaskan dan sangat senang belanja d tokopedia
Pengguna Google,1,2025-03-19 15:27:57,"tokopedia care tidak membantu, sama sekali tidak membalas chat begitupun akun tweet tokopedia care no respon buruk"
Pengguna Google,1,2025-03-19 15:21:25,"Sortir / filter dan urutkan barang ngaco,"
Pengguna Google,5,2025-03-19 15:07:14,bagus banget tapi ongkirnya ke pwk mahal banget tolong kurangin ongkirnya soalnya masih pelajar
Pengguna Google,1,2025-03-19 14:51:30,"setidaknya kalau memang platform besar, yang di perbaiki kualitas customer servis nya.. bukan promo² gajelas. aneh kualitas servis nya 👎🏿😤"
Pengguna Google,5,2025-03-19 14:47:16,sangat senang tiap hari ada diskon harga meluluk ☺☺
Pengguna Google,5,2025-03-19 14:34:45,belanja jadi mudah dan menyenangkan berkat fitur yg mudah.
Pengguna Google,1,2025-03-19 13:57:13,"payah waktu pemrosesan memanjang sampai 11 hari, barang mau segera dipakai udah pesan pakai yg 1 hari sampai tp oleh penjual ga dikirim sampai 4 hari sama aja percuma pakai yg one day"
Pengguna Google,1,2025-03-19 13:56:21,Gabisa daftar Affilate nya katanya gangguan sistem tapi cs nya dichat gadibales malah telfon mulu hadehh susah amat daftar nya ga kayak lazada dan tiktok
Pengguna Google,1,2025-03-19 13:56:11,"pengalaman pahit istriku belanja di toko pedia, sdh dilaporkan ketoko pedia tapi penanganannya mengecewakan, mudah2 tdk menimpa org lain"
Pengguna Google,1,2025-03-19 13:51:10,"limit gopay pinjam dinaikan karena selalu bayar tepat waktu tapi giliran dilunasi tidak bisa di tarik kembali , saya kecewa dan tidak akan pakai gopay/gojek/tokopedia lagi selamanya"
Pengguna Google,2,2025-03-19 13:48:01,tidak bisa digambungkan gopay later dengan pembayaran gopay. kadang voucher bisa tapi sering dibatalkan sistem. jenis promonya pilih pilih akun sanak terdekat
Pengguna Google,1,2025-03-19 13:40:49,"pengiriman bebas ongkirnya sangat lama, apalagi kalau pake silambat. banyak pedagang gak bener & konsumen gak dianggap"
Pengguna Google,1,2025-03-19 13:40:43,maaf ya cuma bintang satu
Pengguna Google,1,2025-03-19 13:40:11,kurir rekomendasi yang tidak rekomended. paket gua ngestuck udh lebih 3 hari dari tgl estimated ga dateng
Pengguna Google,3,2025-03-19 13:34:22,"kalibrasi di kirim instant nya payah, berkali kali saya nambahin duit buat driver nya, karena titik nya beda, pernah sampe di atas 5km"
Pengguna Google,5,2025-03-19 13:13:36,banyakkin lagi diskonnya ya
Pengguna Google,5,2025-03-19 13:10:29,"mantap, cepat bangeeetttt 👍😍"
Pengguna Google,5,2025-03-19 13:05:41,pernah pesen barang melalui produk tokopedia dan sampai barang tepat waktu nya
Pengguna Google,1,2025-03-19 13:01:30,kurir rekomendasi lemottttt
Pengguna Google,3,2025-03-19 12:58:45,terlalu sering update aplikasi
Pengguna Google,1,2025-03-19 12:56:34,"aplikasinya bagus, buat ku Buruk.. diskon, dan harga yang tokped buat tidak sesuai. Kalkulasi lagi buat harganya.. saya cek harga paket di 160 an setelah proses pembayaran. Eh gak ngotak juga kok bisa-bisanya nominal paket naik di angka 260.. ongkir juga di 90 an. anda kasih diskon tetapi di proses bayar kami bayar penuh sblum barang di diskon. so diskonnya dikemanain..? bayar harga penuh lo sebelum produk diskon."
Pengguna Google,1,2025-03-19 12:42:37,Halo KA maaf mau kasih laporan kenapa verifikasi masuk terus padahal saya ga instal sama sekali jika di salah gunakan dengan pinjol jangan sampe di ACC karna saya ga mengajukan KTP saya ada yang menyalah gunakan 😭
Pengguna Google,5,2025-03-19 12:42:01,Alhamdulillah Selalu semangat bg ❤️👍
Pengguna Google,1,2025-03-19 12:31:54,"top, mantap. Tidak tepat tanggal pengiriman"
Pengguna Google,1,2025-03-19 12:23:06,gangguan terus yaa mau bayar SPPT selalu g bisa
Pengguna Google,1,2025-03-19 12:20:22,"kebanyakan update, makan kuota"
Pengguna Google,1,2025-03-19 12:01:49,"Untuk jasa tokopedia care untuk operator tolong di tanggapi dengan cepat dan benar jangan makan gaji buta saja di kantor , tanya jam berapa di jawab 2 Jam kemudian + jawaban yang di harap membatu cari solusi malah tidak ada solusi seperti lepas tangan + lagi saya sudah melakukan pembayaran sudah 6 jam yang lalu tapi belum juga di verifikasi sama tokopedia"
Pengguna Google,1,2025-03-19 11:56:19,"Kalau ada problem tidak bisa bicara ke Cust service , terima nasib"
Pengguna Google,1,2025-03-19 11:37:07,"udah gajelas skrng,dana refund sampe skrng belom juga masuk ke rekening najis nyusahin pelanggan aja kalo begini gaguna"
Pengguna Google,3,2025-03-19 11:22:21,"Mohon maaf ya saat ini saya berhenti dulu belanja disini, karena payleternya tidak aktif ditambah lagi dengan fitur COD nya juga tidak ada🙏"
Pengguna Google,1,2025-03-19 11:01:41,"Pembatalan transaksi ribet, padahal barang blm diproses penjual tapi pembatalan ny harus nunggu konfirm penjual dlu. Apalagi dpt seller yg lelet prosesnya / toko nonaktif tambah apes, pembatalan otomatis ny harus nunggu sampe semingguan lebih. Gratis ongkir ny jg pelit,mnding belanja di toko oren ! moga cpt bangkrut ni aplikasi scam !"
Pengguna Google,1,2025-03-19 11:01:02,ajukan komplain barang belum di terima ribet dan tidak di beri solusi. cs.nya respon lambat.
Pengguna Google,5,2025-03-19 10:51:33,Saya sangat suka dengan toko pedia
Pengguna Google,2,2025-03-19 10:46:02,"Voucher diskonnya udah gak sebanyak dan segede dulu. Dulu setiap bulan pasti selalu dapet voucher 50% - 99% potongannya dari 10k - 65k. Sekarang mah boro-boro. Mentok cuma dapet potongan 15%, itupun minimal pembeliannya gede. Padahal udah rekomendasiin tokopedia ke temen-temen krn sebaik ituuu ngasih vouchernya. Kecewa sihh.."
Pengguna Google,4,2025-03-19 10:21:10,susah sekali mencari toko yg bsa cod
